Step,E_pot,E_kin,Temp,AddedToTrainingSet
211,-125.0999,2.8097,543.4,FALSE
212,-125.1072,2.8207,545.6,FALSE
213,-125.1157,2.7236,526.8,FALSE
214,-125.1242,2.7437,530.7,FALSE
215,-125.1321,2.8393,549.2,FALSE
216,-125.1405,2.896,560.1,FALSE
217,-125.149,2.8924,559.4,FALSE
218,-125.1569,2.921,565,FALSE
219,-125.1646,2.9342,567.5,FALSE
220,-125.1724,2.9197,564.7,FALSE
221,-125.1812,2.9734,575.1,FALSE
222,-125.1914,2.9952,579.3,FALSE
223,-125.2021,2.9377,568.2,FALSE
224,-125.2122,2.9393,568.5,FALSE
225,-125.2216,2.9447,569.5,FALSE
226,-125.2308,2.9337,567.4,FALSE
227,-125.2408,2.9232,565.4,FALSE
228,-125.2514,2.9652,573.5,FALSE
229,-125.2616,2.9732,575,FALSE
230,-125.2714,2.955,571.5,FALSE
231,-125.281,2.897,560.3,FALSE
232,-125.2902,2.9262,565.9,FALSE
233,-125.2995,2.957,571.9,FALSE
234,-125.3085,2.951,570.8,FALSE
235,-125.318,2.9361,567.9,FALSE
236,-125.3269,2.9789,576.1,FALSE
237,-125.3352,2.9965,579.6,FALSE
238,-125.3436,2.9741,575.2,FALSE
239,-125.3516,2.992,578.7,FALSE
240,-125.3586,2.9846,577.3,FALSE
241,-125.3655,2.9932,578.9,FALSE
242,-125.3718,3.0686,593.5,FALSE
243,-125.3782,3.0522,590.3,FALSE
244,-125.3842,3.0706,593.9,FALSE
245,-125.3895,3.0198,584,FALSE
246,-125.3942,3.0271,585.5,FALSE
247,-125.3994,3.0322,586.4,FALSE
248,-125.4044,2.9811,576.6,FALSE
249,-125.409,2.9963,579.5,FALSE
250,-125.4137,2.9302,566.7,FALSE
251,-125.4183,2.9758,575.5,FALSE
252,-125.4227,2.896,560.1,FALSE
253,-125.4266,2.8611,553.4,FALSE
254,-125.4301,2.9543,571.4,FALSE
255,-125.4323,2.9951,579.3,FALSE
256,-125.4337,3.01,582.2,FALSE
257,-125.4345,2.9549,571.5,FALSE
258,-125.435,2.9277,566.3,FALSE
259,-125.436,2.9356,567.8,FALSE
260,-125.4373,2.9257,565.9,FALSE
261,-125.4382,2.9686,574.2,FALSE
262,-125.4394,3.0115,582.5,FALSE
263,-125.4402,3.0256,585.2,FALSE
264,-125.4398,2.9786,576.1,FALSE
265,-125.4384,2.9958,579.4,FALSE
266,-125.4371,3.0185,583.8,FALSE
267,-125.4358,2.9977,579.8,FALSE
268,-125.4338,3.0232,584.7,FALSE
269,-125.4311,2.9986,580,FALSE
270,-125.428,2.9277,566.2,FALSE
271,-125.424,2.9851,577.3,FALSE
272,-125.4187,2.97,574.4,FALSE
273,-125.413,3.0074,581.7,FALSE
274,-125.4066,3.056,591.1,FALSE
275,-125.3991,3.0712,594,FALSE
276,-125.3913,3.0605,591.9,FALSE
277,-125.384,3.0982,599.2,FALSE
278,-125.3767,3.1326,605.9,FALSE
279,-125.3688,3.1385,607,FALSE
280,-125.3604,3.1971,618.3,FALSE
281,-125.3517,3.1569,610.6,FALSE
282,-125.343,3.1545,610.1,FALSE
