Step,E_pot,E_kin,Temp,AddedToTrainingSet
384,-316.5922,13.0158,1573.4,True
385,-316.8349,12.9454,1564.8,False
386,-317.0868,12.9842,1569.5,False
387,-317.3340,13.3113,1609.1,False
388,-317.5753,13.5852,1642.2,False
389,-317.8010,13.8945,1679.6,True
390,-318.0071,14.2287,1720.0,False
391,-318.1877,14.3656,1736.5,False
392,-318.3475,14.5835,1762.9,False
393,-318.4754,14.8931,1800.3,False
394,-318.5514,14.9936,1812.4,True
395,-318.5848,14.8387,1793.7,False
396,-318.5771,14.7105,1778.2,False
397,-318.5250,14.5831,1762.8,False
398,-318.4688,14.6450,1770.3,False
399,-318.3937,14.6107,1766.1,True
400,-318.2937,14.4894,1751.5,False
401,-318.1874,14.2914,1727.6,False
402,-318.0896,14.1632,1712.1,False
403,-317.9947,13.8056,1668.8,False
404,-317.9193,14.2826,1726.5,True
405,-317.8711,14.5350,1757.0,False
406,-317.8454,14.6205,1767.3,False
407,-317.8750,14.8410,1794.0,False
408,-317.9363,15.3865,1859.9,False
409,-317.9991,15.7782,1907.3,True
410,-318.0687,15.5054,1874.3,False
411,-318.1730,16.1364,1950.6,False
412,-318.2695,16.4441,1987.8,False
413,-318.3528,16.2894,1969.1,False
414,-318.4224,16.1673,1954.3,True
415,-318.4775,16.3994,1982.4,False
416,-318.4945,16.0825,1944.1,False
417,-318.4942,16.2590,1965.4,False
418,-318.5067,16.6040,2007.1,False
419,-318.5118,16.8265,2034.0,True
420,-318.5059,16.4754,1991.6,False
421,-318.4931,16.2740,1967.2,False
422,-318.5032,16.2997,1970.3,False
423,-318.5607,16.6647,2014.4,False
424,-318.6500,16.5663,2002.5,True
425,-318.7611,16.5817,2004.4,False
426,-318.8936,16.4478,1988.2,False
427,-319.0161,16.5020,1994.8,False
428,-319.1397,16.8233,2033.6,False
429,-319.2683,17.3588,2098.3,True
430,-319.3741,17.3123,2092.7,False
431,-319.4685,17.3494,2097.2,False
432,-319.5366,17.4655,2111.2,False
433,-319.5548,17.4563,2110.1,False
434,-319.5151,17.3961,2102.8,True
435,-319.4286,17.0332,2059.0,False
436,-319.3090,16.6606,2013.9,False
437,-319.1797,16.9145,2044.6,False
438,-319.0446,16.7773,2028.0,False
439,-318.9025,16.3477,1976.1,True
440,-318.7665,15.8429,1915.1,False
441,-318.6278,15.8713,1918.5,False
442,-318.4884,16.1464,1951.8,False
443,-318.3578,16.1510,1952.3,False
444,-318.2289,15.8785,1919.4,True
445,-318.1118,15.4055,1862.2,False
446,-317.9927,15.6874,1896.3,False
447,-317.8855,15.6073,1886.6,False
448,-317.7733,15.5321,1877.5,False
449,-317.6495,15.0786,1822.7,True
450,-317.5187,14.9016,1801.3,False
451,-317.3891,14.9730,1809.9,False
452,-317.2670,15.0532,1819.6,False
453,-317.1582,15.0173,1815.3,False
454,-317.0462,15.0078,1814.1,True
455,-316.9383,14.6891,1775.6,False
456,-316.8291,14.4693,1749.1,False
457,-316.7491,13.9407,1685.2,False
458,-316.6870,14.1442,1709.8,False
459,-316.6505,14.1499,1710.4,True
460,-316.6227,14.2001,1716.5,False
461,-316.6112,14.3385,1733.2,False
462,-316.6236,14.5736,1761.7,False
463,-316.6665,14.5226,1755.5,False
464,-316.7391,14.6365,1769.3,True
465,-316.8643,14.6502,1770.9,False
466,-316.9952,14.6559,1771.6,False
467,-317.1447,14.7371,1781.4,False
468,-317.3167,14.7732,1785.8,False
469,-317.5236,15.0618,1820.7,True
470,-317.7415,15.7261,1901.0,False
471,-317.9544,15.9655,1929.9,False
472,-318.1585,16.1842,1956.3,False
473,-318.3578,16.2281,1961.7,False
474,-318.5498,16.9028,2043.2,True
475,-318.7197,16.8121,2032.3,False
476,-318.8636,16.9283,2046.3,False
477,-318.9515,17.2076,2080.1,False
478,-319.0018,17.5898,2126.3,False
479,-319.0223,17.8783,2161.1,True
480,-319.0058,17.8570,2158.6,False
