Step,E_pot,E_kin,Temp,AddedToTrainingSet
89,-298.2758,19.7992,2393.3,False
90,-298.3781,19.6478,2375.0,False
91,-298.5110,19.6600,2376.5,False
92,-298.6593,19.8250,2396.5,False
93,-298.8257,19.8777,2402.8,False
94,-298.9999,19.7886,2392.1,False
95,-299.1686,19.9049,2406.1,False
96,-299.3099,19.7221,2384.0,False
97,-299.4325,19.3298,2336.6,False
98,-299.5292,19.6591,2376.4,False
99,-299.5751,19.9173,2407.6,False
100,-299.5748,20.0111,2418.9,False
101,-299.5435,20.1309,2433.4,False
102,-299.4697,19.9950,2417.0,False
103,-299.3475,19.6967,2380.9,False
104,-299.1866,19.6520,2375.5,False
105,-298.9969,19.5826,2367.2,False
106,-298.7887,19.6219,2371.9,False
107,-298.5727,19.4469,2350.7,False
108,-298.3458,19.0111,2298.1,False
109,-298.1338,18.3261,2215.3,False
110,-297.9524,18.1961,2199.6,False
111,-297.8066,17.9974,2175.5,False
112,-297.7124,18.1328,2191.9,False
113,-297.6495,18.1653,2195.8,False
114,-297.6194,18.2160,2202.0,False
115,-297.6197,18.1384,2192.6,False
116,-297.6425,18.1562,2194.7,False
117,-297.6787,18.2724,2208.8,False
118,-297.7144,18.1019,2188.2,False
119,-297.7544,18.2104,2201.3,False
120,-297.7916,17.9494,2169.7,False
121,-297.8301,17.6475,2133.2,False
122,-297.8733,17.5558,2122.2,False
123,-297.9329,17.4776,2112.7,False
124,-298.0134,17.6868,2138.0,False
125,-298.1278,18.0984,2187.7,False
126,-298.2600,17.9897,2174.6,False
127,-298.4047,18.0390,2180.6,False
128,-298.5506,17.8447,2157.1,False
129,-298.7068,17.9918,2174.9,False
130,-298.8600,18.0379,2180.4,False
131,-299.0078,18.4590,2231.3,False
132,-299.1539,18.3295,2215.7,False
133,-299.2888,18.2733,2208.9,False
134,-299.3959,17.9847,2174.0,False
135,-299.4873,18.1630,2195.5,False
136,-299.5628,18.1457,2193.5,False
137,-299.6161,18.0995,2187.9,False
138,-299.6503,18.3154,2214.0,False
139,-299.6700,18.3739,2221.0,False
140,-299.6810,18.1167,2190.0,False
141,-299.6875,18.0696,2184.3,False
142,-299.7029,17.9753,2172.9,False
143,-299.7295,17.8724,2160.4,False
144,-299.7525,18.2039,2200.5,False
145,-299.7749,18.1825,2197.9,False
146,-299.7928,18.4840,2234.4,False
147,-299.7961,18.5430,2241.5,False
148,-299.7833,17.9131,2165.3,False
149,-299.7567,17.7787,2149.1,False
150,-299.7170,17.9433,2169.0,False
151,-299.6607,17.7450,2145.0,False
152,-299.5755,17.4659,2111.3,False
153,-299.4649,17.3681,2099.5,False
154,-299.3354,17.3830,2101.3,False
155,-299.2090,17.2256,2082.2,False
156,-299.0978,17.4619,2110.8,False
157,-299.0170,17.1159,2069.0,False
158,-298.9540,17.1415,2072.1,False
159,-298.8994,17.1973,2078.8,False
160,-298.8644,17.1325,2071.0,False
161,-298.8504,17.5622,2122.9,False
162,-298.8468,17.3321,2095.1,False
163,-298.8531,17.6833,2137.6,False
164,-298.8778,17.6051,2128.1,False
165,-298.9181,17.7476,2145.3,False
166,-298.9822,17.8548,2158.3,False
167,-299.0574,17.7779,2149.0,False
168,-299.1379,17.7062,2140.3,False
169,-299.2192,17.8328,2155.6,False
170,-299.2958,18.0514,2182.1,False
171,-299.3553,18.0977,2187.7,False
172,-299.4193,18.1558,2194.7,False
173,-299.4728,18.0656,2183.8,False
174,-299.5107,18.1003,2188.0,False
175,-299.5257,18.1215,2190.5,False
176,-299.5316,18.1016,2188.1,False
177,-299.5308,17.8090,2152.8,False
178,-299.5327,17.5790,2125.0,False
179,-299.5430,17.7903,2150.5,False
180,-299.5570,17.8787,2161.2,False
181,-299.5471,17.4182,2105.5,False
182,-299.5480,17.5195,2117.8,False
183,-299.5583,18.3122,2213.6,False
184,-299.5591,18.1154,2189.8,False
185,-299.5582,18.1084,2189.0,False
186,-299.5551,17.9690,2172.1,False
187,-299.5396,18.0677,2184.0,False
188,-299.5127,18.1529,2194.3,False
189,-299.4752,18.4292,2227.7,False
190,-299.4159,18.2708,2208.6,False
191,-299.3304,18.0316,2179.7,False
192,-299.2218,18.1501,2194.0,False
193,-299.1058,17.9758,2172.9,False
194,-298.9750,17.4939,2114.7,False
195,-298.8381,17.1403,2071.9,False
196,-298.7017,17.1808,2076.8,False
197,-298.5804,17.3949,2102.7,False
198,-298.4752,17.2183,2081.4,False
199,-298.4175,17.2410,2084.1,False
200,-295.1371,17.1446,2072.4,True
201,-295.2009,17.4312,2107.1,False
202,-295.3111,17.3339,2095.3,False
203,-295.4659,17.7138,2141.2,False
204,-295.6628,18.0051,2176.5,False
205,-298.7248,18.2883,2210.7,False
206,-298.8312,18.3637,2219.8,False
207,-298.9471,18.2926,2211.2,False
208,-299.0585,18.4103,2225.4,False
209,-299.1784,18.6068,2249.2,False
210,-299.3052,18.4951,2235.7,False
211,-299.4236,18.7413,2265.5,False
212,-299.5157,18.7311,2264.2,False
213,-299.5846,18.9461,2290.2,False
214,-299.6329,19.0305,2300.4,False
215,-299.6564,18.6323,2252.3,False
216,-299.6505,18.6117,2249.8,False
217,-299.6165,18.3644,2219.9,False
218,-299.5527,18.8747,2281.6,False
219,-299.4588,18.8332,2276.6,False
220,-299.3329,18.6463,2254.0,False
221,-299.1754,18.4100,2225.4,False
222,-299.0053,18.0275,2179.2,False
223,-298.8133,17.2609,2086.5,False
224,-298.6266,17.1484,2072.9,False
225,-298.4543,16.6694,2015.0,False
226,-298.2915,16.2901,1969.1,False
227,-298.1552,15.9106,1923.3,False
228,-298.0428,15.6214,1888.3,False
229,-297.9615,15.5356,1878.0,False
230,-297.9094,15.3167,1851.5,False
231,-297.9084,15.5478,1879.4,False
232,-297.9421,15.6801,1895.4,False
233,-298.0146,15.7241,1900.7,False
234,-298.1133,15.6230,1888.5,False
235,-298.2215,15.5153,1875.5,False
236,-298.3288,15.8137,1911.6,False
237,-298.4348,15.7716,1906.5,False
238,-298.5349,15.7956,1909.4,False
239,-298.6220,15.8819,1919.8,False
240,-298.6963,16.0590,1941.2,False
241,-298.7601,16.7735,2027.6,False
242,-298.8085,16.2776,1967.6,False
243,-298.8391,16.2515,1964.5,False
244,-298.8671,16.5831,2004.6,False
245,-298.8911,16.3338,1974.4,False
246,-298.9095,16.3848,1980.6,False
247,-298.9086,16.3281,1973.8,False
248,-298.8995,16.5845,2004.7,False
249,-298.8770,16.3531,1976.8,False
250,-298.8615,16.8138,2032.5,False
251,-298.8442,17.1677,2075.2,False
252,-298.8466,17.2450,2084.6,False
253,-298.8608,17.1908,2078.0,False
254,-298.9005,17.2596,2086.3,False
255,-298.9590,16.9144,2044.6,False
256,-299.0481,16.7778,2028.1,False
257,-299.1723,17.0469,2060.6,False
258,-299.3195,17.0882,2065.6,False
259,-299.4846,17.6071,2128.4,False
260,-299.6592,18.2606,2207.3,False
261,-299.8414,18.4924,2235.4,False
262,-300.0100,18.5577,2243.3,False
263,-300.1458,18.8060,2273.3,False
264,-300.2476,19.0016,2296.9,False
265,-300.3188,18.8554,2279.3,False
266,-300.3643,18.9623,2292.2,False
267,-300.3763,19.2166,2322.9,False
268,-300.3640,19.2994,2332.9,False
269,-300.3303,19.4703,2353.6,False
270,-300.2712,19.9590,2412.7,False
271,-300.1810,19.9091,2406.6,False
272,-300.0516,19.4565,2351.9,False
273,-299.8801,19.7753,2390.4,False
274,-299.6779,19.3356,2337.3,False
275,-299.4467,19.3689,2341.3,False
276,-299.1999,19.3468,2338.6,False
277,-298.9487,19.3714,2341.6,False
278,-298.6813,18.6974,2260.1,False
279,-298.4004,18.3250,2215.1,False
280,-298.1265,18.3967,2223.8,False
281,-297.8650,18.2445,2205.4,False
282,-297.6335,18.0163,2177.8,False
283,-297.4288,17.6006,2127.6,False
284,-297.2482,17.2568,2086.0,False
285,-297.1159,17.2088,2080.2,False
286,-297.0206,17.1670,2075.2,False
287,-296.9679,17.1660,2075.0,False
288,-296.9559,16.7879,2029.3,False
289,-296.9859,16.6073,2007.5,False
290,-297.0568,16.7142,2020.4,False
291,-297.1424,16.8310,2034.5,False
292,-297.2108,16.8749,2039.8,False
293,-297.2766,17.0212,2057.5,False
294,-297.3478,17.1976,2078.9,False
295,-297.4098,17.1921,2078.2,False
296,-297.4624,17.1039,2067.5,False
297,-297.4930,17.3817,2101.1,False
298,-297.5074,17.0445,2060.3,False
299,-297.5099,17.4123,2104.8,False
300,-297.4961,17.2662,2087.1,False
301,-297.4731,16.9144,2044.6,False
302,-297.4487,17.1306,2070.8,False
303,-297.4183,17.0542,2061.5,False
304,-297.3945,17.0389,2059.7,False
305,-297.3963,17.3947,2102.7,False
306,-297.4091,17.3513,2097.4,False
307,-297.4399,17.3990,2103.2,False
308,-297.5058,17.2769,2088.4,False
309,-297.5923,17.6490,2133.4,False
310,-297.6973,18.2069,2200.9,False
311,-297.8190,17.9093,2164.9,False
312,-297.9686,18.2700,2208.5,False
313,-298.1396,18.0028,2176.2,False
314,-298.3254,18.5817,2246.2,False
315,-298.5161,18.8283,2276.0,False
316,-298.7020,19.3676,2341.2,False
317,-298.8752,19.1303,2312.5,False
318,-299.0334,18.8924,2283.7,False
319,-299.1646,19.0150,2298.5,False
320,-299.2736,18.8688,2280.9,False
321,-299.3586,19.1120,2310.3,False
322,-299.4050,18.8456,2278.1,False
323,-299.4116,18.9486,2290.5,False
324,-299.3752,18.7564,2267.3,False
325,-299.3001,19.2908,2331.9,False
326,-299.1861,19.1242,2311.7,False
327,-299.0408,18.4915,2235.3,False
328,-298.8699,19.0717,2305.4,False
329,-298.6815,18.8756,2281.7,False
330,-298.4734,18.6769,2257.7,False
331,-298.2538,18.5705,2244.8,False
332,-298.0160,18.4039,2224.7,False
333,-297.7734,17.9233,2166.6,False
334,-297.5301,17.7113,2141.0,False
335,-297.2947,17.5677,2123.6,False
336,-297.0654,17.4319,2107.2,False
337,-296.8572,17.1847,2077.3,False
338,-296.6841,16.9291,2046.4,False
339,-296.5428,16.8419,2035.9,False
340,-296.4450,17.0472,2060.7,False
341,-296.3779,16.9342,2047.0,False
342,-296.3609,16.9942,2054.3,False
343,-296.3924,16.8657,2038.7,False
344,-296.4577,17.0661,2063.0,False
345,-296.5481,17.3987,2103.2,False
346,-296.6618,17.6531,2133.9,False
347,-296.7834,17.8099,2152.9,False
348,-296.9111,17.9541,2170.3,False
349,-297.0414,18.3382,2216.7,False
350,-297.1687,18.4005,2224.3,False
351,-297.2739,18.6415,2253.4,False
352,-297.3565,18.7442,2265.8,False
353,-297.4166,18.8717,2281.2,False
354,-297.4510,18.8498,2278.6,False
355,-297.4660,19.0602,2304.0,False
356,-297.4532,19.2545,2327.5,False
357,-297.4082,19.4871,2355.6,False
358,-297.3391,19.7894,2392.1,False
359,-297.2418,19.9237,2408.4,False
360,-297.1151,19.6945,2380.7,False
361,-296.9797,19.4254,2348.2,False
362,-296.8303,19.1918,2319.9,False
363,-296.6617,19.3158,2334.9,False
364,-296.4939,19.0109,2298.0,False
365,-296.3285,18.6372,2252.9,False
366,-296.1870,18.6414,2253.4,False
367,-296.0610,18.8248,2275.5,False
368,-295.9581,19.1017,2309.0,False
369,-295.8778,19.0621,2304.2,False
370,-295.8156,19.1000,2308.8,False
371,-295.7730,19.4313,2348.9,False
372,-295.7693,19.6267,2372.5,False
373,-295.7977,19.8775,2402.8,False
374,-295.8669,19.9056,2406.2,False
375,-295.9649,20.0040,2418.1,False
376,-296.0904,19.8308,2397.2,False
377,-296.2143,20.1465,2435.3,False
378,-296.3463,20.0408,2422.5,False
379,-296.4862,20.3721,2462.6,False
380,-296.6392,20.4252,2469.0,False
381,-296.7872,20.4383,2470.6,False
382,-296.9199,20.7103,2503.5,False
383,-297.0170,20.6340,2494.2,False
384,-297.0861,20.5032,2478.4,False
385,-297.1262,20.8656,2522.2,False
386,-297.1573,20.4950,2477.4,False
387,-297.1833,20.4774,2475.3,False
388,-297.2059,20.8007,2514.4,False
389,-297.2074,20.6884,2500.8,False
390,-297.2049,20.6480,2495.9,False
391,-297.2039,20.2504,2447.9,False
392,-297.1870,20.3010,2454.0,False
393,-297.1810,20.5132,2479.6,False
394,-297.1642,20.4697,2474.4,False
395,-297.1364,20.6236,2493.0,False
396,-297.0981,20.7865,2512.7,False
397,-297.0482,20.3959,2465.5,False
398,-296.9834,20.3269,2457.1,False
399,-296.9232,20.2309,2445.5,False
400,-296.8604,20.1973,2441.5,False
401,-296.8005,20.6395,2494.9,False
402,-296.7432,20.2641,2449.5,False
403,-296.7163,19.9150,2407.3,False
404,-296.7122,19.5880,2367.8,False
405,-296.7210,19.5249,2360.2,False
406,-296.7399,19.6078,2370.2,False
407,-296.7652,19.9891,2416.3,False
408,-296.7788,19.6167,2371.3,False
409,-296.7808,19.3505,2339.1,False
410,-296.7805,19.7335,2385.4,False
411,-296.7704,19.5361,2361.5,False
412,-296.7556,19.6275,2372.6,False
413,-296.7438,19.8460,2399.0,False
414,-296.7383,19.9585,2412.6,False
415,-296.7224,20.3407,2458.8,False
416,-296.7167,20.2648,2449.6,False
417,-296.7419,20.5056,2478.7,False
418,-296.7919,20.8360,2518.7,False
419,-296.8647,20.7305,2505.9,False
420,-296.9639,20.9248,2529.4,False
421,-297.0730,20.9664,2534.4,False
422,-297.2016,21.2468,2568.3,False
423,-297.3549,21.1643,2558.4,False
424,-297.5387,20.9039,2526.9,False
425,-297.7298,21.5827,2608.9,False
426,-297.9210,22.2496,2689.5,False
427,-298.1097,22.4706,2716.3,False
428,-298.2901,22.4895,2718.5,False
429,-298.4614,22.4470,2713.4,False
430,-298.6176,22.1667,2679.5,False
431,-298.7571,22.4343,2711.9,False
432,-298.8743,22.5147,2721.6,False
433,-298.9494,22.4221,2710.4,False
434,-299.0060,22.4667,2715.8,False
435,-299.0386,22.3159,2697.6,False
436,-299.0453,22.2431,2688.8,False
437,-299.0222,22.2079,2684.5,False
438,-298.9615,22.0857,2669.7,False
439,-298.8582,22.3683,2703.9,False
440,-298.7345,22.4199,2710.1,False
441,-298.6054,21.9936,2658.6,False
442,-298.4629,21.8897,2646.0,False
443,-298.3094,21.7656,2631.0,False
444,-298.1460,21.2024,2563.0,False
445,-297.9746,21.3076,2575.7,False
446,-297.8134,21.2532,2569.1,False
447,-297.6782,20.9354,2530.7,False
448,-297.6071,21.1033,2551.0,False
449,-297.5888,21.3393,2579.5,False
450,-297.6427,21.1203,2553.0,False
451,-297.7542,21.4873,2597.4,False
452,-297.9164,21.8375,2639.7,False
453,-298.1224,22.0963,2671.0,False
454,-298.3385,22.4610,2715.1,False
455,-298.5461,22.5948,2731.3,False
456,-298.7246,22.9867,2778.6,False
457,-298.8835,23.5088,2841.8,False
458,-299.0321,23.8494,2882.9,False
459,-299.1624,24.6637,2981.4,False
460,-299.2717,24.5085,2962.6,False
461,-299.3458,24.6898,2984.5,False
462,-299.3911,24.6473,2979.4,False
463,-299.4056,24.7118,2987.2,False
464,-299.4035,24.3557,2944.1,False
465,-299.3957,23.9536,2895.5,False
466,-299.3685,23.3426,2821.7,False
467,-299.3188,23.5742,2849.7,False
468,-299.2560,23.4753,2837.7,False
469,-299.1883,23.2240,2807.3,False
470,-299.1124,23.4953,2840.1,False
471,-299.0358,23.4520,2834.9,False
472,-298.9578,23.4747,2837.6,False
473,-298.8732,23.3656,2824.4,False
474,-298.7742,23.0505,2786.3,False
475,-298.6494,23.0047,2780.8,False
476,-298.5122,22.8062,2756.8,False
477,-298.3596,22.5276,2723.2,False
478,-298.1917,22.4835,2717.8,False
479,-298.0108,22.0938,2670.7,False
480,-297.8254,21.9941,2658.7,False
481,-297.6407,21.9946,2658.7,False
482,-297.4572,21.8800,2644.9,False
483,-297.2928,21.9859,2657.7,False
484,-297.1474,22.0495,2665.4,False
485,-297.0107,21.9344,2651.4,False
486,-296.9012,21.5630,2606.5,False
487,-296.8301,21.3091,2575.9,False
488,-296.7973,21.1487,2556.5,False
489,-296.8005,21.4231,2589.6,False
490,-296.8299,21.1940,2561.9,False
491,-296.8656,21.0260,2541.6,False
492,-296.9199,20.9310,2530.1,False
493,-296.9789,21.5128,2600.5,False
494,-297.0346,21.7851,2633.4,False
495,-297.0811,21.7196,2625.5,False
496,-297.1179,21.9301,2650.9,False
497,-297.1407,21.8406,2640.1,False
498,-297.1340,21.7957,2634.7,False
499,-297.0900,21.9628,2654.9,False
500,-297.0106,21.6638,2618.7,False
501,-296.8964,21.5876,2609.5,False
502,-296.7630,21.0070,2539.3,False
503,-296.6079,20.6949,2501.6,False
504,-296.4332,20.7830,2512.3,False
505,-296.2410,20.6415,2495.2,False
506,-296.0406,20.7046,2502.8,False
507,-295.8335,20.8305,2518.0,False
508,-295.6268,20.3242,2456.8,False
509,-295.4144,20.6078,2491.1,False
510,-295.2233,20.6354,2494.4,False
511,-295.0553,20.0981,2429.5,False
512,-294.8998,19.8669,2401.5,False
513,-294.7689,19.6279,2372.6,False
514,-294.6568,20.1231,2432.5,False
515,-294.5643,20.0987,2429.5,False
516,-294.4791,20.2664,2449.8,False
517,-294.3954,20.0388,2422.3,False
518,-294.3253,19.7855,2391.7,False
519,-294.2802,20.0214,2420.2,False
520,-294.2575,20.2100,2443.0,False
521,-294.2712,20.2368,2446.2,False
522,-294.3307,20.1307,2433.4,False
523,-294.4208,20.3658,2461.8,False
524,-294.5377,20.5292,2481.6,False
525,-294.6862,20.7432,2507.5,False
526,-294.8672,20.8284,2517.8,False
527,-295.0894,21.4154,2588.7,False
528,-295.3339,21.4530,2593.2,False
529,-295.5995,22.2938,2694.9,False
530,-295.8885,22.6202,2734.3,False
531,-296.1640,22.8374,2760.6,False
532,-296.4138,23.4273,2831.9,False
533,-296.6426,23.6510,2858.9,False
534,-296.8534,23.5847,2850.9,False
535,-297.0272,23.5451,2846.1,False
536,-297.1471,23.7045,2865.4,False
537,-297.2114,23.7613,2872.3,False
538,-297.2159,23.9532,2895.5,False
539,-297.1624,24.4176,2951.6,False
540,-297.0560,23.3552,2823.2,False
541,-296.8969,23.3496,2822.5,False
542,-296.7005,23.5868,2851.2,False
543,-296.4869,23.4385,2833.3,False
544,-296.2798,22.8979,2767.9,False
545,-296.0892,22.9759,2777.3,False
546,-295.9330,23.3733,2825.4,False
547,-295.8096,23.4615,2836.0,False
548,-295.7266,23.5484,2846.5,False
549,-295.6854,23.3590,2823.6,False
550,-295.6765,23.2492,2810.4,False
551,-295.6924,23.0368,2784.7,False
552,-295.7283,22.9612,2775.6,False
553,-295.7719,23.2796,2814.0,False
554,-295.8277,23.0256,2783.3,False
555,-295.8701,23.2593,2811.6,False
556,-295.9119,23.1662,2800.3,False
557,-295.9412,23.2503,2810.5,False
558,-295.9644,22.9092,2769.3,False
559,-295.9786,22.7445,2749.4,False
560,-296.0150,22.3474,2701.4,False
561,-296.0538,22.3641,2703.4,False
562,-296.0878,22.4730,2716.6,False
563,-296.1051,22.3592,2702.8,False
564,-296.1121,22.5793,2729.4,False
565,-296.1221,22.6311,2735.7,False
566,-296.1391,22.8697,2764.5,False
567,-296.1455,23.1378,2796.9,False
568,-296.1404,22.5291,2723.3,False
569,-296.1384,22.8634,2763.7,False
570,-296.1456,22.7067,2744.8,False
571,-296.1619,22.4100,2708.9,False
572,-296.1833,22.5397,2724.6,False
573,-296.2047,22.6051,2732.5,False
574,-296.2379,22.6683,2740.1,False
575,-296.2764,22.9899,2779.0,False
576,-296.3108,22.4497,2713.7,False
577,-296.3505,22.3734,2704.5,False
578,-296.3906,22.7182,2746.2,False
579,-296.4270,22.1483,2677.3,False
580,-296.4435,22.2219,2686.2,False
581,-296.4314,22.7613,2751.4,False
582,-296.3953,22.3733,2704.5,False
583,-296.3477,22.5540,2726.3,False
584,-296.2801,22.7838,2754.1,False
585,-296.1959,22.6306,2735.6,False
586,-296.0880,22.1770,2680.8,False
587,-295.9503,21.7010,2623.2,False
588,-295.8102,21.4768,2596.1,False
589,-295.6692,21.1891,2561.3,False
590,-295.5396,21.4243,2589.8,False
591,-295.4319,21.5195,2601.3,False
592,-295.3645,21.3994,2586.8,False
593,-295.3495,21.2902,2573.6,False
594,-295.3717,20.8515,2520.5,False
595,-295.4195,20.7393,2507.0,False
596,-295.5078,20.7411,2507.2,False
597,-295.6304,21.0374,2543.0,False
598,-295.7791,21.1398,2555.4,False
599,-295.9456,21.5051,2599.6,False
600,-296.0961,21.9029,2647.6,False
601,-296.2120,22.1751,2680.5,False
602,-296.3061,22.6239,2734.8,False
603,-296.3714,22.6398,2736.7,False
604,-296.4073,22.2245,2686.5,False
605,-296.4008,22.1795,2681.1,False
606,-296.3501,22.0659,2667.3,False
607,-296.2578,21.7918,2634.2,False
608,-296.1303,21.0800,2548.2,False
609,-295.9702,20.9861,2536.8,False
610,-295.7795,20.8427,2519.5,False
611,-295.5534,20.6896,2501.0,False
612,-295.2779,20.1964,2441.4,False
613,-294.9765,19.8423,2398.6,False
614,-294.6537,19.5026,2357.5,False
615,-294.3262,18.6822,2258.3,False
616,-294.0008,18.3044,2212.6,False
617,-293.6841,18.1119,2189.4,False
618,-293.3963,17.8175,2153.8,False
619,-293.1479,17.8642,2159.4,False
620,-292.9595,17.7072,2140.5,False
621,-292.8431,17.5101,2116.6,False
622,-292.7990,17.5107,2116.7,False
623,-292.8165,17.6190,2129.8,False
624,-292.8910,17.8564,2158.5,False
625,-292.9926,18.0427,2181.0,False
626,-293.1348,17.9693,2172.1,False
627,-293.3070,18.0510,2182.0,False
628,-293.4998,18.5662,2244.3,False
629,-293.7075,18.7248,2263.5,False
630,-293.9498,19.3480,2338.8,False
631,-294.1946,19.5368,2361.6,False
632,-294.4139,19.5876,2367.8,False
633,-294.6157,19.7319,2385.2,False
634,-294.7997,20.0528,2424.0,False
635,-294.9718,20.1124,2431.2,False
636,-295.1215,20.0361,2422.0,False
637,-295.2484,19.8796,2403.1,False
638,-295.3452,20.5035,2478.5,False
639,-295.4093,20.3810,2463.7,False
640,-295.4241,19.9936,2416.8,False
641,-295.4091,20.0547,2424.2,False
642,-295.3595,19.8222,2396.1,False
643,-295.2620,19.7923,2392.5,False
644,-295.1296,19.5743,2366.1,False
645,-294.9751,19.6509,2375.4,False
646,-294.8197,19.3009,2333.1,False
647,-294.6603,19.0054,2297.4,False
648,-294.5091,18.7832,2270.5,False
649,-294.3675,18.3934,2223.4,False
650,-294.2557,18.3053,2212.8,False
651,-294.1900,18.6028,2248.7,False
652,-294.1633,18.8277,2275.9,False
653,-294.1597,19.0525,2303.1,False
654,-294.1840,18.9813,2294.5,False
655,-294.2326,18.7751,2269.5,False
656,-294.2887,18.9765,2293.9,False
657,-294.3530,18.7520,2266.8,False
658,-294.4377,18.8606,2279.9,False
659,-294.5480,18.8046,2273.1,False
660,-294.6625,19.1215,2311.4,False
661,-294.7761,19.2228,2323.7,False
662,-294.8849,19.1588,2315.9,False
663,-294.9833,19.0788,2306.3,False
664,-295.0951,19.0699,2305.2,False
665,-295.1999,18.9353,2288.9,False
666,-295.2870,19.0537,2303.2,False
667,-295.3466,19.2080,2321.9,False
668,-295.3907,18.7845,2270.7,False
669,-295.4196,18.8333,2276.6,False
670,-295.4312,18.7836,2270.6,False
671,-295.4252,18.8533,2279.0,False
672,-295.4128,18.7190,2262.8,False
673,-295.4150,18.4667,2232.3,False
674,-295.4339,18.2487,2205.9,False
675,-295.4825,18.1761,2197.1,False
676,-295.5641,18.2617,2207.5,False
677,-295.6876,18.2464,2205.6,False
678,-295.8505,18.1939,2199.3,False
679,-296.0580,18.4545,2230.8,False
680,-296.2940,18.6037,2248.8,False
681,-296.5497,18.6981,2260.2,False
682,-296.8073,18.8077,2273.5,False
683,-297.0617,18.5090,2237.4,False
684,-297.3073,18.7631,2268.1,False
685,-297.5381,18.7422,2265.6,False
686,-297.7347,19.1093,2309.9,False
687,-297.9159,20.0283,2421.0,False
688,-298.0506,20.2796,2451.4,False
689,-298.1332,20.4972,2477.7,False
690,-298.1673,20.7355,2506.5,False
691,-298.1478,20.5227,2480.8,False
692,-298.0684,20.6367,2494.6,False
693,-297.9417,20.1508,2435.8,False
694,-297.7780,19.7533,2387.8,False
695,-297.5862,19.1241,2311.7,False
696,-297.3784,18.7684,2268.7,False
