Step,E_pot,E_kin,Temp,AddedToTrainingSet
354,-125.5585,3.2714,632.7,False
355,-125.5533,3.4229,662.0,False
356,-125.5474,3.4137,660.2,False
357,-125.5403,3.3406,646.1,False
358,-125.5327,3.3359,645.2,False
359,-125.5250,3.3704,651.9,False
360,-125.5176,3.3680,651.4,False
361,-125.5105,3.3702,651.8,False
362,-125.5027,3.3728,652.3,False
363,-125.4942,3.3691,651.6,False
364,-125.4849,3.3931,656.3,False
365,-125.4758,3.3945,656.5,False
366,-125.4659,3.4119,659.9,False
367,-125.4556,3.4103,659.6,False
368,-125.4454,3.4824,673.5,False
369,-125.4347,3.5456,685.8,False
370,-125.4237,3.5872,693.8,False
371,-125.4127,3.5285,682.4,False
372,-125.4020,3.4486,667.0,False
373,-125.3916,3.4358,664.5,False
374,-125.3813,3.4603,669.3,False
375,-125.3707,3.4526,667.8,False
376,-125.3596,3.4725,671.6,False
377,-125.3477,3.4638,669.9,False
378,-125.3355,3.4948,675.9,False
379,-125.3234,3.5085,678.6,False
380,-125.3116,3.4691,671.0,False
381,-125.3004,3.3778,653.3,False
382,-125.2887,3.3585,649.6,False
383,-125.2765,3.3369,645.4,False
384,-125.2646,3.3193,642.0,False
385,-125.2534,3.4034,658.3,False
386,-125.2421,3.4356,664.5,False
387,-125.2313,3.4093,659.4,False
388,-125.2208,3.3761,653.0,False
389,-125.2105,3.3915,655.9,False
390,-125.2010,3.4018,657.9,False
391,-125.1927,3.2988,638.0,False
392,-125.1857,3.2424,627.1,False
393,-125.1796,3.1917,617.3,False
394,-125.1735,3.1945,617.8,False
395,-125.1676,3.1747,614.0,False
396,-125.1615,3.1160,602.7,False
397,-125.1560,3.1656,612.3,False
398,-125.1505,3.2633,631.2,False
399,-125.1459,3.2690,632.3,False
400,-125.1415,3.2533,629.2,False
401,-125.1373,3.2407,626.8,False
402,-125.1328,3.3214,642.4,False
403,-125.1291,3.3491,647.8,False
404,-125.1260,3.3910,655.8,False
405,-125.1235,3.3639,650.6,False
406,-125.1218,3.2944,637.2,False
407,-125.1206,3.3700,651.8,False
408,-125.1200,3.3396,645.9,False
409,-125.1191,3.3790,653.5,False
410,-125.1181,3.3514,648.2,False
411,-125.1165,3.3506,648.0,False
412,-125.1153,3.3461,647.2,False
413,-125.1150,3.3499,647.9,False
414,-125.1158,3.2457,627.7,False
415,-125.1174,3.2569,629.9,False
416,-125.1193,3.2369,626.0,False
417,-125.1215,3.2575,630.0,False
418,-125.1236,3.2486,628.3,False
419,-125.1252,3.1191,603.3,False
420,-125.1259,3.1117,601.8,False
421,-125.1275,3.1627,611.7,False
422,-125.1288,3.2030,619.5,False
423,-125.1303,3.2763,633.7,False
424,-125.1313,3.2623,631.0,False
425,-125.1320,3.2401,626.7,False
426,-125.1321,3.2515,628.9,False
427,-125.1324,3.2096,620.8,False
428,-125.1319,3.1628,611.7,False
429,-125.1303,3.1684,612.8,False
430,-125.1279,3.2298,624.7,False
431,-125.1245,3.2430,627.2,False
432,-125.1211,3.2562,629.8,False
433,-125.1182,3.2402,626.7,False
434,-125.1149,3.1984,618.6,False
435,-125.1119,3.1463,608.5,False
436,-125.1092,3.1462,608.5,False
437,-125.1068,3.0974,599.1,False
438,-125.1042,3.1267,604.7,False
439,-125.1035,3.1977,618.5,False
440,-125.1036,3.1964,618.2,False
441,-125.1030,3.1061,600.8,False
442,-125.1017,3.1969,618.3,False
443,-125.1001,3.1973,618.4,False
444,-125.0975,3.1975,618.4,False
445,-125.0948,3.1371,606.8,False
446,-125.0909,3.0737,594.5,False
447,-125.0869,3.1262,604.6,False
448,-125.0828,3.0965,598.9,False
449,-125.0791,3.1824,615.5,False
450,-125.0753,3.1815,615.3,False
451,-125.0723,3.1779,614.6,False
452,-125.0705,3.0533,590.5,False
453,-125.0686,3.0309,586.2,False
454,-125.0661,2.9525,571.0,False
455,-125.0641,3.0418,588.3,False
456,-125.0620,3.1353,606.4,False
457,-125.0601,3.1118,601.8,False
458,-125.0585,3.1033,600.2,False
459,-125.0561,3.0875,597.2,False
460,-125.0535,3.0152,583.2,False
461,-125.0521,3.0273,585.5,False
462,-125.0510,3.0158,583.3,False
463,-125.0495,3.0702,593.8,False
464,-125.0479,3.1660,612.3,False
465,-125.0463,3.1565,610.5,False
466,-125.0447,3.2710,632.6,False
467,-125.0426,3.2465,627.9,False
468,-125.0410,3.1956,618.0,False
469,-125.0393,3.1735,613.8,False
470,-125.0369,3.1693,613.0,False
471,-125.0343,3.1319,605.7,False
472,-125.0330,3.1605,611.3,False
473,-125.0329,3.1126,602.0,False
474,-125.0333,3.1438,608.0,False
475,-125.0338,3.1465,608.6,False
476,-125.0345,3.0769,595.1,False
477,-125.0357,3.1382,607.0,False
478,-125.0370,3.1328,605.9,False
479,-125.0382,3.1513,609.5,False
480,-125.0388,3.1255,604.5,False
481,-125.0396,3.1404,607.4,False
482,-125.0401,3.0009,580.4,False
483,-125.0403,3.0208,584.2,False
484,-125.0416,3.0150,583.1,False
485,-125.0430,3.0372,587.4,False
486,-125.0447,3.1640,611.9,False
487,-125.0462,3.1893,616.8,False
488,-125.0483,3.2020,619.3,False
489,-125.0506,3.2415,626.9,False
490,-125.0524,3.2877,635.9,False
491,-125.0544,3.3475,647.4,False
492,-125.0561,3.2930,636.9,False
493,-125.0578,3.2853,635.4,False
494,-125.0591,3.2847,635.3,False
495,-125.0613,3.2241,623.6,False
496,-125.0634,3.1668,612.5,False
497,-125.0654,3.1113,601.8,False
498,-125.0682,3.1150,602.5,False
499,-125.0710,3.1196,603.4,False
500,-125.0731,3.0823,596.1,False
501,-125.0762,3.0818,596.0,False
502,-125.0797,3.0499,589.9,False
503,-125.0832,3.0458,589.1,False
504,-125.0868,3.0866,597.0,False
505,-125.0900,3.1087,601.2,False
506,-125.0935,3.0236,584.8,False
507,-125.0967,3.0860,596.9,False
508,-125.0993,3.0527,590.4,False
509,-125.1026,3.0651,592.8,False
510,-125.1054,3.0623,592.3,False
511,-125.1082,3.0980,599.2,False
512,-125.1108,3.1744,614.0,False
513,-125.1135,3.2395,626.5,False
514,-125.1168,3.2647,631.4,False
515,-125.1202,3.2614,630.8,False
516,-125.1235,3.3455,647.0,False
517,-125.1267,3.3635,650.5,False
518,-125.1300,3.3247,643.0,False
519,-125.1335,3.2518,628.9,False
520,-125.1361,3.2782,634.0,False
521,-125.1382,3.2289,624.5,False
522,-125.1404,3.2170,622.2,False
523,-125.1421,3.1598,611.1,False
524,-125.1437,3.1389,607.1,False
525,-125.1458,3.1318,605.7,False
526,-125.1484,3.1011,599.8,False
527,-125.1505,3.1130,602.1,False
528,-125.1529,3.1901,617.0,False
529,-125.1557,3.1620,611.6,False
530,-125.1586,3.1947,617.9,False
531,-125.1624,3.2190,622.6,False
532,-125.1659,3.1651,612.2,False
533,-125.1698,3.2164,622.1,False
534,-125.1732,3.2141,621.6,False
535,-125.1758,3.2121,621.2,False
536,-125.1774,3.2927,636.8,False
537,-125.1795,3.2438,627.4,False
538,-125.1819,3.1826,615.6,False
539,-125.1832,3.2056,620.0,False
540,-125.1841,3.1324,605.8,False
541,-125.1852,3.0771,595.1,False
542,-125.1862,3.1725,613.6,False
543,-125.1867,3.0996,599.5,False
544,-125.1873,3.1412,607.5,False
545,-125.1887,3.1048,600.5,False
546,-125.1914,3.1050,600.5,False
547,-125.1943,3.1103,601.6,False
548,-125.1973,3.1468,608.6,False
549,-125.2000,3.1726,613.6,False
550,-125.2028,3.2171,622.2,False
551,-125.2065,3.1699,613.1,False
552,-125.2094,3.1575,610.7,False
553,-125.2122,3.1623,611.6,False
554,-125.2137,3.0866,597.0,False
555,-125.2156,3.1183,603.1,False
556,-125.2177,3.0774,595.2,False
557,-125.2202,3.0300,586.0,False
558,-125.2231,3.0591,591.7,False
559,-125.2270,3.1341,606.2,False
560,-125.2315,3.1417,607.6,False
561,-125.2363,3.1427,607.8,False
562,-125.2421,3.1427,607.8,False
563,-125.2490,3.1732,613.7,False
564,-125.2568,3.1553,610.3,False
565,-125.2663,3.1485,608.9,False
566,-125.2764,3.1531,609.8,False
567,-125.2869,3.1643,612.0,False
568,-125.2971,3.1979,618.5,False
569,-125.3077,3.2707,632.6,False
570,-125.3191,3.2441,627.4,False
571,-125.3309,3.3200,642.1,False
572,-125.3429,3.3131,640.8,False
573,-125.3548,3.2712,632.7,False
574,-125.3677,3.3180,641.7,False
575,-125.3803,3.2984,637.9,False
576,-125.3926,3.3103,640.2,False
577,-125.4044,3.3409,646.2,False
578,-125.4164,3.3207,642.2,False
579,-125.4277,3.3628,650.4,False
580,-125.4386,3.3784,653.4,False
581,-125.4493,3.3654,650.9,False
582,-125.4600,3.3836,654.4,False
583,-125.4704,3.3971,657.0,False
584,-125.4803,3.5025,677.4,False
585,-125.4897,3.5578,688.1,False
586,-125.4990,3.5480,686.2,False
587,-125.5069,3.5440,685.4,False
588,-125.5139,3.5288,682.5,False
589,-125.5207,3.6608,708.0,False
590,-125.5271,3.6060,697.4,False
591,-125.5323,3.5890,694.1,False
592,-125.5366,3.6208,700.3,False
593,-125.5408,3.6869,713.1,False
594,-125.5452,3.6769,711.1,False
595,-125.5493,3.8532,745.3,False
596,-125.5528,3.8096,736.8,False
597,-125.5555,3.7742,730.0,False
598,-125.5571,3.7491,725.1,False
599,-125.5580,3.7374,722.9,False
600,-125.5585,3.7785,730.8,False
601,-125.5583,3.7106,717.7,False
602,-125.5576,3.6417,704.3,False
603,-125.5570,3.6297,702.0,False
604,-125.5561,3.6270,701.5,False
605,-125.5545,3.5800,692.4,False
606,-125.5531,3.5867,693.7,False
607,-125.5510,3.6286,701.8,False
608,-125.5482,3.5329,683.3,False
609,-125.5452,3.5203,680.9,False
610,-125.5424,3.5220,681.2,False
611,-125.5388,3.5626,689.0,False
612,-125.5352,3.5836,693.1,False
613,-125.5319,3.5850,693.4,False
614,-125.5283,3.6440,704.8,False
615,-125.5246,3.6222,700.6,False
616,-125.5205,3.5586,688.3,False
617,-125.5162,3.4585,668.9,False
618,-125.5115,3.4835,673.7,False
619,-125.5055,3.4630,669.8,False
620,-125.4996,3.4971,676.4,False
621,-125.4938,3.4744,672.0,False
622,-125.4874,3.3933,656.3,False
623,-125.4800,3.3513,648.2,False
624,-125.4716,3.2600,630.5,False
625,-125.4637,3.3253,643.1,False
626,-125.4558,3.3470,647.3,False
627,-125.4474,3.3142,641.0,False
628,-125.4393,3.2545,629.4,False
629,-125.4315,3.2775,633.9,False
630,-125.4243,3.2867,635.7,False
631,-125.4163,3.3466,647.3,False
632,-125.4077,3.2894,636.2,False
633,-125.3991,3.2414,626.9,False
634,-125.3915,3.2119,621.2,False
635,-125.3830,3.1956,618.1,False
636,-125.3750,3.2488,628.3,False
637,-125.3669,3.3177,641.7,False
638,-125.3589,3.3101,640.2,False
639,-125.3499,3.3090,640.0,False
640,-125.3415,3.2977,637.8,False
641,-125.3346,3.2890,636.1,False
642,-125.3280,3.3211,642.3,False
643,-125.3209,3.4152,660.5,False
644,-125.3134,3.4594,669.1,False
645,-125.3049,3.4386,665.1,False
646,-125.2958,3.4806,673.2,False
647,-125.2872,3.5189,680.6,False
648,-125.2779,3.5386,684.4,False
649,-125.2687,3.5192,680.6,False
650,-125.2600,3.5166,680.1,False
651,-125.2517,3.5019,677.3,False
652,-125.2443,3.5369,684.1,False
653,-125.2368,3.5839,693.1,False
654,-125.2296,3.5996,696.2,False
655,-125.2235,3.5284,682.4,False
656,-125.2172,3.5532,687.2,False
657,-125.2104,3.5297,682.7,False
658,-125.2040,3.5544,687.4,False
659,-125.1972,3.4939,675.8,False
660,-125.1893,3.4625,669.7,False
661,-125.1813,3.3845,654.6,False
662,-125.1735,3.3840,654.5,False
663,-125.1663,3.4404,665.4,False
664,-125.1591,3.4703,671.2,False
665,-125.1514,3.4148,660.5,False
666,-125.1441,3.4103,659.6,False
667,-125.1375,3.3290,643.9,False
668,-125.1312,3.3669,651.2,False
669,-125.1249,3.3757,652.9,False
670,-125.1194,3.4305,663.5,False
671,-125.1143,3.2989,638.0,False
672,-125.1093,3.2075,620.4,False
673,-125.1040,3.2425,627.1,False
674,-125.0992,3.1893,616.8,False
675,-125.0954,3.1663,612.4,False
676,-125.0931,3.1911,617.2,False
677,-125.0917,3.1956,618.1,False
678,-125.0909,3.0938,598.4,False
679,-125.0910,3.1288,605.1,False
680,-125.0912,3.1496,609.2,False
681,-125.0907,3.1343,606.2,False
682,-125.0902,3.1330,605.9,False
683,-125.0892,3.0757,594.9,False
684,-125.0876,3.1281,605.0,False
685,-125.0856,3.1866,616.3,False
686,-125.0838,3.1697,613.0,False
687,-125.0824,3.2479,628.2,False
688,-125.0812,3.2995,638.2,False
689,-125.0811,3.2129,621.4,False
690,-125.0807,3.1816,615.3,False
691,-125.0801,3.2003,619.0,False
692,-125.0800,3.1508,609.4,False
693,-125.0809,3.0255,585.2,False
694,-125.0815,3.0340,586.8,False
695,-125.0810,3.0374,587.5,False
696,-125.0801,3.0846,596.6,False
697,-125.0787,3.0834,596.4,False
698,-125.0766,3.0695,593.7,False
699,-125.0739,3.0661,593.0,False
700,-125.0712,3.1072,601.0,False
701,-125.0689,3.0009,580.4,False
702,-125.0656,3.0197,584.0,False
703,-125.0623,3.0019,580.6,False
704,-125.0581,3.0446,588.9,False
705,-125.0534,2.9874,577.8,False
706,-125.0486,2.9485,570.3,False
707,-125.0426,3.0007,580.4,False
708,-125.0355,2.9677,574.0,False
709,-125.0277,2.9825,576.9,False
710,-125.0198,3.0342,586.8,False
711,-125.0112,3.0091,582.0,False
712,-125.0022,2.9864,577.6,False
713,-124.9926,3.0188,583.9,False
714,-124.9828,3.0168,583.5,False
715,-124.9729,2.9429,569.2,False
716,-124.9623,2.9269,566.1,False
717,-124.9517,2.8723,555.5,False
718,-124.9406,2.8451,550.3,False
719,-124.9288,2.9328,567.2,False
720,-124.9170,2.9930,578.9,False
721,-124.9055,3.0028,580.8,False
722,-124.8949,3.0273,585.5,False
723,-124.8833,2.9280,566.3,False
724,-124.8718,2.9353,567.7,False
725,-124.8599,3.0216,584.4,False
726,-124.8478,3.0264,585.3,False
727,-124.8359,2.9952,579.3,False
728,-124.8235,2.9995,580.1,False
729,-124.8111,2.9372,568.1,False
730,-124.7985,2.9270,566.1,False
731,-124.7861,2.9384,568.3,False
732,-124.7736,2.9786,576.1,False
